data_id,keep,target,context,notes
7598972,1,pepper,press with badge An officer sprayed into the open window,"On 31 May 2020, about 200 people held a protest in Richmond (Virginia) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. It was the first night of curfew and 35 minutes before it came into effect, police announced the curfew. Police forces used tear gas and pepper spray before the curfew took effect. More than 200 people were arrested. One reporter from NBC12 had officers approach her with their guns pulled and told to get onto the ground, then grabbed at. Another journalist was pepper sprayed in the face after identifying as press with badge. An officer pepper-sprayed into the open window of a person who was recording from inside their apartment. [size=about 200]"
8051865,1,pepper,Police used tear gas and spray on demonstrators as well,"On 31 May 2020, several hundred demonstrators damaged property and attempted to occupy a bridge in downtown Memphis (Tennessee) to show support for the Black Lives Matter movement in the wake of George Floyd's death. Police used tear gas and pepper spray on demonstrators as well as made multiple arrests. Police pushed a journalist with a riot shield several times and forced her to go home after she attempted to film the arrests. [size=several hundred]"
7599007,1,pepper,officers prompting the use of spray tear gas and rubber,"On 31 May 2020, a small group staged a demonstration in Lincoln (Nebraska) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd, a black man killed by police. The demonstration turned violent when a group of demonstrator broke store windows and threatened police officers, prompting the use of pepper spray, tear gas, and rubber bullets, as well as the detainment and injury of a journalist. [size=small]"
8362667,1,pepper,In the evening police deployed balls and tear gas to,"On 31 May 2020, a group of people, including faith leaders, demonstrated outside the Statehouse in Indianapolis (Indiana) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. In the evening, police deployed pepper balls and tear gas to disperse the crowd. Several people were arrested by the police. Two women filed a federal lawsuit in June after a video showed that one was hit by multiple batons until she fell to the ground, while the other was shoved hard to the ground before being arrested. Two officers were indicted on charges related to excessive force by a grand jury, according to an announcement on 12 August. [size=no report]"
7695558,1,pepper,fired more rubber bullets and spray at the crowd Three,"On 31 May 2020, more than 1000 people gathered for a demonstration in Tampa (Florida) to support the Black Lives Matter movement in the wake of George Floyd's death. Police fired tear gas and non-lethal rounds to break up the crowd after the demonstrators attempted to block an interstate ramp. Demonstrators pulled trashcans into the street and threw water bottles and other objects at police cars, with one person using a baseball bat. As the demonstration continued later into the night, police moved to retake an intersection that demonstrators had blocked with burning tires, firing bean bag rounds at the remaining demonstrators. The demonstrators kicked police cars and threw bottles, after which police fired more rubber bullets and pepper spray at the crowd. Three demonstrators were shot by rubber bullets in the head. [size=more than 1000]"
7599058,1,pepper,Floyd Police intervened and employed balls to disperse the crowd,"On 31 May 2020, people gathered in protest in La Mesa (California) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Police intervened and employed pepper balls to disperse the crowd, reportedly hitting a journalist while covering the event. No arrests were reported. [size=no report]"
7599074,1,pepper,later deployed tear gas and balls to disperse the crowd,"On 31 May 2020, thousands of people rallied in Tulsa (Oklahoma) in support of the Black Lives Matter movement. The demonstration turned violent after demonstrators hurled rocks at cars and looted businesses. A truck drove through the crowd and injured two people after demonstrators threw objects at and damaged the vehicle. According to the police, the driver, his wife and their two school-aged children feared for their lives as they got stuck in the middle of the demonstrators and drove through them. Police later deployed tear gas and pepper balls to disperse the crowd. Two journalists for KTUL were hit with pepper balls, but police denied that the journalists or other members of the press were targeted. [size=thousands]"
7599074,1,pepper,for KTUL were hit with balls but police denied that,"On 31 May 2020, thousands of people rallied in Tulsa (Oklahoma) in support of the Black Lives Matter movement. The demonstration turned violent after demonstrators hurled rocks at cars and looted businesses. A truck drove through the crowd and injured two people after demonstrators threw objects at and damaged the vehicle. According to the police, the driver, his wife and their two school-aged children feared for their lives as they got stuck in the middle of the demonstrators and drove through them. Police later deployed tear gas and pepper balls to disperse the crowd. Two journalists for KTUL were hit with pepper balls, but police denied that the journalists or other members of the press were targeted. [size=thousands]"
8425206,1,pepper,several times by police with balls Two Kentucky Public Radio,"On 31 May 2020, people held a Black Lives Matter protest in Louisville (Kentucky) against police brutality and the death of George Floyd, a Black man killed by police in Minneapolis. One demonstrator was shot in the head several times by police with pepper balls. Two Kentucky Public Radio reporters were also shot at with pepper balls and at least one of them was teargassed. Photos shared on social media showed some armed members of Boogaloo Boys holding signs in support of BLM and demanding justice for Breonna Taylor. [size=no report] [armed]"
8425206,1,pepper,were also shot at with balls and at least one,"On 31 May 2020, people held a Black Lives Matter protest in Louisville (Kentucky) against police brutality and the death of George Floyd, a Black man killed by police in Minneapolis. One demonstrator was shot in the head several times by police with pepper balls. Two Kentucky Public Radio reporters were also shot at with pepper balls and at least one of them was teargassed. Photos shared on social media showed some armed members of Boogaloo Boys holding signs in support of BLM and demanding justice for Breonna Taylor. [size=no report] [armed]"
8425210,1,pepper,were smashed Police intervened with spray tear gas and rubber,"On 31 May 2020, hundreds of demonstrators gathered at the Capitol in Madison (Wisconsin) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. The demonstration turned violent when demonstrators clashed with police in the evening. Several businesses were looted and their windows were smashed. Police intervened with pepper spray, tear gas and rubber bullets. At least one person was arrested with a firearm. [size=hundreds] [armed]"
8425212,1,pepper,wooden bullets tear gas and spray to clear the crowd,"On 31 May 2020, thousands of people demonstrated outside the Statehouse in Columbus (Ohio) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. The demonstration was led by church leaders and participants included the mayor. A few demonstrators carried weapons. Some spray-painted buildings. Police fired wooden bullets, tear gas, and pepper spray to clear the crowd. Some demonstrators suffered injuries. A car unintentionally drove into the crowd, and struck a person on a bike. Demonstrators first threw the bike at the car and attempted to damage it, but later helped the car get out of the crowd. Police pulled seven demonstrators off a bus and detained them. Some demonstrators carried guns. [size=thousands] [armed]"
8362496,1,pepper,cleared the streets Police used spray on demonstrators 5 people,"On 30 May 2020, at least 2,000 people demonstrated in Columbus (Ohio) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Police closed all streets downtown and the National Guard cleared the streets. Police used pepper spray on demonstrators. 5 people were arrested. 2 officers were injured by demonstrators throwing rocks and bricks at them. Demonstrators set off fireworks and broke windows. A Black Democratic Party Congresswoman and the Columbus City Council President were both pepper sprayed by the police. One student journalist was chased by police and maced three times, and another two journalists were pepper sprayed. [size=at least 2000]"
8362496,1,pepper,City Council President were both sprayed by the police One,"On 30 May 2020, at least 2,000 people demonstrated in Columbus (Ohio) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Police closed all streets downtown and the National Guard cleared the streets. Police used pepper spray on demonstrators. 5 people were arrested. 2 officers were injured by demonstrators throwing rocks and bricks at them. Demonstrators set off fireworks and broke windows. A Black Democratic Party Congresswoman and the Columbus City Council President were both pepper sprayed by the police. One student journalist was chased by police and maced three times, and another two journalists were pepper sprayed. [size=at least 2000]"
8362496,1,pepper,and another two journalists were sprayed size at least 2000,"On 30 May 2020, at least 2,000 people demonstrated in Columbus (Ohio) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Police closed all streets downtown and the National Guard cleared the streets. Police used pepper spray on demonstrators. 5 people were arrested. 2 officers were injured by demonstrators throwing rocks and bricks at them. Demonstrators set off fireworks and broke windows. A Black Democratic Party Congresswoman and the Columbus City Council President were both pepper sprayed by the police. One student journalist was chased by police and maced three times, and another two journalists were pepper sprayed. [size=at least 2000]"
7740165,1,pepper,were met with tear gas spray and rubber bullets from,"On 30 May 2020, people held a demonstration in Sacramento (California) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd and a local victim. They were met with tear gas, pepper spray, and rubber bullets from the police. Some people were reported injured. A group of rioters vandalized some stores. 22 people were arrested. [size=no report]"
7717128,1,pepper,and the Delegate Officers used spray to disperse crowds earlier,"On 30 May 2020, about 200 people staged a march in Manassas (Virginia) in support of the Black Lives Matter movement mobilized by the death of George Floyd at the hands of police. According to authorities, demonstrators threw bricks, rocks and bottles at passing cars and law enforcement. A State Delegate was sprayed with a chemical after confronting officers and there was a physical altercation between officers and the Delegate. Officers used pepper spray to disperse crowds earlier. Two police officers were injured. [size=about 200]"
7974667,1,pepper,A journalist was hit with pellets and another demonstrator was,"On 30 May 2020, about 300 people took part in a march in Louisville (Kentucky) in support of the Black Lives Matter movement mobilized by the death of George Floyd at the hands of police. The demonstration was ongoing for 3 days. A curfew was put in place, but people marched until the crowds were dispersed with tear gas. Demonstrators spray-painted walls and caused damage to buildings. 350 National Guardsmen were deployed. A journalist was hit with pepper pellets and another demonstrator was shot in the back of the head with a non-lethal bullet. One woman was shot in the head with a rubber bullet and required hospitalization. Officers launched tear gas and fired non-lethal pellets at the demonstrators. 33 people were arrested. [size=about 300]"
7598638,1,pepper,violent with the police using spray and tear gas to,"On 30 May 2020, about 200 people staged a march in Harrisburg (Pennsylvania) in support of the Black Lives Matter movement, mobilized by the death of George Floyd at the hands of police. In the afternoon, the march turned violent with the police using pepper spray and tear gas to disperse the group. Demonstrators threw bottles at police officers, and someone threw a brick at a police car. Two police officers were hospitalized. [size=about 200]"
7598675,1,pepper,of George Floyd Police fired balls into the crowd twice,"On 30 May 2020, more than 1000 people marched in Peoria (Illinois) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Police fired pepper balls into the crowd twice during the protest. [size=more than 1000]"
7598678,1,pepper,on fire Police officers deployed balls and tear gas to,"On 30 May 2020, hundreds of people demonstrated in Monroe (New York) in support of the Black Lives Matter movement and against police brutality. The demonstration turned violent when some rioters destroyed two police cruisers, lighting at least one on fire. Police officers deployed pepper balls and tear gas to disperse the crowd. Some rioters picked up the tear gas canisters and launched them back at police, along with fireworks and bottles. Numerous cases of vandalism and looting were reported. An unreported number of people were arrested. [size=hundreds]"
7604579,1,pepper,two police officers Police used spray to disperse the crowd,"On 30 May 2020, a group protested in the evening in Lancaster (Pennsylvania) in support of the Black Lives Matter movement. Demonstrators blocked the road and one man threw a traffic barricade at two police officers. Police used pepper spray to disperse the crowd. [size=no report]"
7668842,1,pepper,Police officers deployed tear gas balls and flash bang grenades,"On 30 May 2020, some rioters who intended to 'incite violence and cause destruction' threw rocks and bottles at cars and police officers around Alamo Plaza in San Antonio (Texas) after a peaceful Black Lives Matter demonstration happened earlier in the day. Looting and vandalism were also reported. Police officers deployed tear gas, pepper balls and flash-bang grenades in response. Three arrests were made. Three officers were injured. [size=some] [suggested agents provocateur]"
7752817,1,pepper,of a car also deployed spray at the BLM demonstrators,"On 30 May 2020, hundreds of protesters rallied and marched in Springfield (Missouri) in support of the Black Lives Matter movement and against police brutality. At a point during the march counter-protesters driving trucks toting the Confederate battle flag and a 'Thin Blue Line' variant of the American flag arrived and pulled up alongside the BLM protesters. Protesters ripped off a Confederate flag and set it on fire. During the march a driver of a car also deployed pepper spray at the BLM demonstrators from his car. Later, a white truck reportedly drove through the BLM protesters at high speed, hitting one protesters and breaking their leg. [size=hundreds] [counter-demonstration] [car ramming]"
7598458,1,pepper,with rioters fired tear gas spray and projectiles and made,"On 30 May 2020, over 2,000 people demonstrated in downtown Indianapolis (Indiana) as part of the Black Lives Matter movement to denounce the death of George Floyd. The demonstration turned violent, rioters damaged businesses, threw objects at police, and broke government building windows. The police clashed with rioters, fired tear gas, pepper spray, and projectiles, and made multiple arrests. A journalist was pepper sprayed by the police, and a newsroom's front door was shattered amid the demonstration. Two people were killed in shooting incidents during the night. The incidents have been linked to armed robbery incidents unassociated with the demonstrations. [size=over 2000]"
7598458,1,pepper,multiple arrests A journalist was sprayed by the police and,"On 30 May 2020, over 2,000 people demonstrated in downtown Indianapolis (Indiana) as part of the Black Lives Matter movement to denounce the death of George Floyd. The demonstration turned violent, rioters damaged businesses, threw objects at police, and broke government building windows. The police clashed with rioters, fired tear gas, pepper spray, and projectiles, and made multiple arrests. A journalist was pepper sprayed by the police, and a newsroom's front door was shattered amid the demonstration. Two people were killed in shooting incidents during the night. The incidents have been linked to armed robbery incidents unassociated with the demonstrations. [size=over 2000]"
8478597,1,pepper,tear gas rubber bullets or spray at Fox News Reuters,"On 30 May 2020, demonstrators marched through Minneapolis (Minnesota) in support of the Black Lives Matter movement after the death of George Floyd. Some demonstrators looted private businesses and destroyed or damaged property. Security forces blocked demonstrators' attempts to enter a police station and spread to St. Paul by firing tear gas, rubber bullets, and using flash bangs to disperse and deter the crowd. Police also shot tear gas, rubber bullets, or pepper spray at Fox News, Reuters, VICE News, and freelance journalists. Journalists from various outlets were arrested. Officers also conducted patrols street-by-street and fired paintball rounds at a woman's home when she was standing on her porch. 4100 National Guard troops were on the ground in Minneapolis and St. Paul to support the police. Reporters claimed that state troopers and deputies from the Anoka County Sheriff's Office slashed many car tires, including those of journalists. In addition, Minneapolis police in an unmarked van were patrolling for looting and opened fire with plastic bullets on several private business owners and journalists. In one incident a person returned fire because it was unclear that police were shooting from the unmarked vehicle. The person was arrested and subsequently cleared on all wrongdoing and acquitted by a jury in September 2021. Police arrested two others. [size=no report] [armed]"
8478598,1,pepper,at police who responded with balls and tear gas Around,"On 30 May 2020, up to 1,000 people gathered as part of the Black Lives Matter movement in Omaha (Nebraska) to denounce the killing of George Floyd by police in Minneapolis on 25 May 2020. According to reports, people began throwing objects at police, who responded with pepper balls and tear gas. Around midnight, the owner of a bar shot and killed a Black man, James Scurlock. The shooting came after an altercation between the bar owner and several BLM demonstrators in the bar. [size=up to 1000]"
8478600,1,pepper,demonstration Secret Service officers used spray to disperse a crowd,"On 30 May 2020, people staged a march near the White House in Washington DC-National Mall (District of Columbia) in support of the Black Lives Matter movement mobilized by the death of George Floyd at the hands of police. People made speeches against police violence and chanted George Floyd's name. During the demonstration, Secret Service officers used pepper-spray to disperse a crowd. Four journalists were hit with rubber bullets, pepper sprayed, pushed to the ground, and flashed-bang by the police. Also a Fox News crew was attacked (allegedly punched and had projectiles thrown at them) by demonstrators outside the White House in Lafayette Park. A helicopter flew over the heads of demonstrators. 6 people were arrested and multiple police officers were injured, according to the Secret Service. [size=no report]"
8478600,1,pepper,were hit with rubber bullets sprayed pushed to the ground,"On 30 May 2020, people staged a march near the White House in Washington DC-National Mall (District of Columbia) in support of the Black Lives Matter movement mobilized by the death of George Floyd at the hands of police. People made speeches against police violence and chanted George Floyd's name. During the demonstration, Secret Service officers used pepper-spray to disperse a crowd. Four journalists were hit with rubber bullets, pepper sprayed, pushed to the ground, and flashed-bang by the police. Also a Fox News crew was attacked (allegedly punched and had projectiles thrown at them) by demonstrators outside the White House in Lafayette Park. A helicopter flew over the heads of demonstrators. 6 people were arrested and multiple police officers were injured, according to the Secret Service. [size=no report]"
8478603,1,pepper,police brutality The police deployed spray as the crowd surged,"On 30 May 2020, hundreds of people gathered and marched near the White House in Washington DC-National Mall (District of Columbia) in support of the Black Lives Matter movement and against police brutality. The police deployed pepper spray as the crowd surged forward near the White House. [size=hundreds]"
7598504,1,pepper,George Floyd Police intervened using spray after at least 15,"On 30 May 2020, about 150 people demonstrated in Bridgeport (Connecticut) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Police intervened using pepper spray after at least 15 rioters broke through barricades and entered police headquarters. [size=about 150]"
7598763,1,Pepper,and one protester were injured spray was deployed on people,"On 30 May 2020, about 400 to 500 demonstrators rioted in Kansas City (Kansas) in support of the Black Lives Matter movement and against police brutality. Five people were arrested and at least one officer and one protester were injured. Pepper spray was deployed on people who damaged property, including breaking windows at businesses and damaged police cars. [size=about 400 to 500]"
7598535,1,pepper,fired paintball guns loaded with balls A man was arrested,"On 30 May 2020, hundreds of people demonstrated in the Over-the-Rhine neighbourhood in Cincinnati (Ohio) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. After a peaceful march, there was a clash between the police and demonstrators. Police in riot gear fired paintball guns loaded with pepper balls. A man was arrested. The windows of a number of businesses were broken and some looting occurred. [size=hundreds]"
7598541,1,pepper,at the authorities Officials employed balls tear gas and batons,"On 30 May 2020, people demonstrated in Dallas (Texas), in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. The demonstration turned violent when police began using force against demonstrators, who threw rocks and other objects at the authorities. Officials employed pepper balls, tear gas and batons to disperse the crowd, hitting a few demonstrators. Rioters also looted and vandalized a number of establishments across the city. Neither injuries nor arrests were reported. Four journalists were targeted by the police, two of them arrested and held overnight. On 29 October 2020, the Dallas County District Attorney announced investigations into incidents of excessive force by the police. [size=no report]"
7598542,1,pepper,Floyd Police intervened by reportedly sprayed a female participant size,"On 30 May 2020, and unreported number of people organized by Mothers Against Violence and the Des Moines Stop the Violence Crew demonstrated along East 14th Street in Des Moines (Iowa) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Police intervened by reportedly pepper-sprayed a female participant. [size=no report]"
7598543,1,pepper,84 people Three journalists were sprayed by the police while,"On 30 May 2020, hundreds of people demonstrated in Detroit (Michigan) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Police intervened with tear gas and rubber bullets. Rioters threw back the tear gas and set off fireworks at the police. An unarmed demonstrator was pushed to the ground by the police. Police arrested 84 people. Three journalists were pepper sprayed by the police while reporting. [size=hundreds]"
7598545,1,pepper,A non violent demonstrator was sprayed and shot in the,"On 30 May 2020, people demonstrated in Grand Rapids (Michigan) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Rioters smashed windows and lit fires. A non-violent demonstrator was pepper-sprayed and shot in the face with a 'Spede-Heat' round by a police officer. [size=no report]"
7598549,1,pepper,and chairs Police intervened with spray size around 3000,"On 30 May 2020, around 3000 people demonstrated in Madison (Wisconsin) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Around 150 rioters smashed windows, threw water bottles, rocks and chairs. Police intervened with pepper spray. [size=around 3000]"
7598555,1,pepper,also used tear gas and spray to disperse the crowd,"On 30 May 2020, thousands of people demonstrated in Rockford (Illinois) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. The demonstration turned violent when some people threw water bottles and rocks at the police station. Police fired bean bag rounds and arrested several people. They also used tear gas and pepper spray to disperse the crowd. Some businesses were looted and several people were arrested. [size=thousands]"
7598812,1,pepper,of George Floyd Police used spray when crowds refused to,"On 30 May 2020, hundreds of people, including members of the local NAACP, gathered and marched through Roanoke (Virginia) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Police used pepper spray when crowds refused to disperse. 7 people were arrested. A local state of emergency was declared. [size=hundreds]"
8383209,1,Pepper,the death of George Floyd pellets and tear gas were,"On 30 May 2020, a Black Lives Matter protest was held in Greenville (South Carolina) in the wake of the death of George Floyd. Pepper pellets and tear gas were used to break up the protest. Four people were later arrested. [size=no report]"
8425203,1,pepper,cars as well Police deployed spray to disperse the rioters,"On 30 May 2020, about 200 people demonstrated in Greensboro (North Carolina) in support of the Black Lives Matter movement and against police brutality. Demonstrators threw rocks into downtown store fronts and some people broke into shops and carried out items. Demonstrators began throwing rocks and bottles at police cars as well. Police deployed pepper spray to disperse the rioters. Jason Passmore, a well known right-wing activist, and armed members of Stokes County Militia, were reportedly present during the demonstration and claimed that they were there to ''defend demonstrators'' and if need be defend ''private property''. Police allegedly arrested 6 Black demonstrators carrying guns but did not arrest white militia members carrying guns who allegedly threatened to shoot BLM demonstrators. [size=about 200] [armed presence] [armed]"
8362484,1,pepper,police car The police used spray to disperse the crowd,"On 30 May 2020, demonstrators turned violent in Kansas City (Missouri), over the death of George Floyd and in support of the Black Lives Matter movement. Rioters threw objects at the police and damaged properties, including burning a police car. The police used pepper spray to disperse the crowd. 83 demonstrators were arrested. Four people were later charged with theft from stores during the demonstration. A news crew was pepper sprayed by the police. [size=no report]"
8362484,1,pepper,demonstration A news crew was sprayed by the police size,"On 30 May 2020, demonstrators turned violent in Kansas City (Missouri), over the death of George Floyd and in support of the Black Lives Matter movement. Rioters threw objects at the police and damaged properties, including burning a police car. The police used pepper spray to disperse the crowd. 83 demonstrators were arrested. Four people were later charged with theft from stores during the demonstration. A news crew was pepper sprayed by the police. [size=no report]"
7598581,1,pepper,the event two journalists were sprayed by the police and,"On 30 May 2020, several hundred people held a demonstration in Chicago (Illinois) in support of the Black Lives Matter movement and against Police brutality and the death of George Floyd. The demonstration turned violent when rioters threw water bottles, climbed cars, and destroyed property. Police intervened with tear gas and 108 people were arrested. During the event two journalists were pepper sprayed by the police and one was attacked by the rioters. [size=several hundred]"
7598583,1,pepper,with tear gas canisters and balls to disperse the crowd,"On 30 May 2020, thousands of people held a demonstration in Rochester (New York) in support of the Black Lives Matter movement and against Police brutality and the death of George Floyd. The demonstration turned violent when a group of rioters looted some stores, damaged some buildings and set fire to police cars. According to some reports, members of Antifa were among the rioters. Police intervened with tear gas canisters and pepper balls to disperse the crowd. Two journalists were assaulted by rioters. Several officers were injured reportedly. [size=thousands]"
7598839,1,pepper,An African American congresswoman was sprayed by police while talking,"On 30 May 2020, an unknown number of people demonstrated in Columbus (Ohio) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. An African American congresswoman was pepper sprayed by police while talking with the demonstrators. [size=no report]"
8362489,1,pepper,intervened with tear gas and spray to control the crowd,"On 30 May 2020, hundreds of people staged a demonstration in Akron (Ohio) in support of the Black Lives Matter movement and against police brutality. The demonstration turned violent at night. Rioters smashed windows from businesses and buildings in downtown. Police intervened with tear gas and pepper spray to control the crowd. A truck driver rammed his vehicle into the demonstrators and one young man was injured with a concussion and a broken arm. The driver of the vehicle turned himself in to police shortly after the incident. [size=hundreds] [car ramming]"
8382979,1,pepper,journalists four of them with balls and another one with,"On 29 May 2020, people staged a demonstration in Denver (Colorado) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. The demonstration later turned violent as the police injured five journalists, four of them with pepper balls and another one with a tear gas canister. A rioter also pepper sprayed a local television crew. [size=no report]"
8382979,1,pepper,gas canister A rioter also sprayed a local television crew,"On 29 May 2020, people staged a demonstration in Denver (Colorado) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. The demonstration later turned violent as the police injured five journalists, four of them with pepper balls and another one with a tear gas canister. A rioter also pepper sprayed a local television crew. [size=no report]"
8425344,1,pepper,damaged property The police used spray to disperse the crowd,"On 29 May 2020, hundreds of demonstrators turned violent in Kansas City (Missouri) over the death of George Floyd and in support of the Black Lives Matter movement. Rioters threw objects at the police and damaged property. The police used pepper spray to disperse the crowd. Five demonstrators were arrested. The police alleged that at least four demonstrators were armed with guns. [size=hundreds] [armed]"
8478593,1,pepper,Police used tear gas and balls One bystander was hit,"On 29 May 2020, thousands of people demonstrated in Omaha (Nebraska) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Demonstration turned violent when police clashed with demonstrators. Police used tear gas and pepper balls. One bystander was hit by pepper ball by police, leading to permanent eye damage. [size=thousands]"
8478593,1,pepper,One bystander was hit by ball by police leading to,"On 29 May 2020, thousands of people demonstrated in Omaha (Nebraska) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Demonstration turned violent when police clashed with demonstrators. Police used tear gas and pepper balls. One bystander was hit by pepper ball by police, leading to permanent eye damage. [size=thousands]"
8362439,1,pepper,Brownsville The state senator was sprayed and handcuffed by the,"On 29 May 2020, thousands of Black Lives Matter demonstrators, together with State Senator Zellnor Myrie from Brooklyn, demonstrated at the Barclays Center in New York - Brooklyn (New York) over the death of George Floyd. During the demonstration, a woman was pushed to the ground by a police officer from the 73rd Precinct in Brownsville. The state senator was pepper sprayed and handcuffed by the police. Some rioters vandalized NYPD cars, including setting vehicles on fire. Multiple police officers were injured. Two journalists were pepper sprayed and tackled and one had his camera seized by the police. Between 50 and 100 people were arrested. [size=thousands]"
8362439,1,pepper,were injured Two journalists were sprayed and tackled and one,"On 29 May 2020, thousands of Black Lives Matter demonstrators, together with State Senator Zellnor Myrie from Brooklyn, demonstrated at the Barclays Center in New York - Brooklyn (New York) over the death of George Floyd. During the demonstration, a woman was pushed to the ground by a police officer from the 73rd Precinct in Brownsville. The state senator was pepper sprayed and handcuffed by the police. Some rioters vandalized NYPD cars, including setting vehicles on fire. Multiple police officers were injured. Two journalists were pepper sprayed and tackled and one had his camera seized by the police. Between 50 and 100 people were arrested. [size=thousands]"
8362440,1,pepper,the police A demonstrator was sprayed twice in the face,"On 29 May 2020, hundreds of people attended a demonstration in Fort Wayne (Indiana), in support of the Black Lives Matter movement and against the death of George Floyd. The demonstration was initially peaceful until conflicts broke out between the demonstrators and the police. A demonstrator was pepper-sprayed twice in the face. Another demonstrator was shoved to the ground. Vandalism was reported. 29 people were arrested. Clashes continued until the next morning. [size=hundreds]"
8362441,1,pepper,Police fired tear gas and balls and made 27 arrests,"On 29 May 2020, rioters demonstrated in Indianapolis (Indiana), over the death of George Floyd and in support of the Black Lives Matter movement. Over 30 businesses were damaged including one CVS that was looted and set on fire. Rioters also threw objects at the police. Police fired tear gas and pepper balls and made 27 arrests. The riots continued until the next morning. Journalists were also targeted by the police with pepper spray at the demonstration. [size=no report]"
8362441,1,pepper,targeted by the police with spray at the demonstration size,"On 29 May 2020, rioters demonstrated in Indianapolis (Indiana), over the death of George Floyd and in support of the Black Lives Matter movement. Over 30 businesses were damaged including one CVS that was looted and set on fire. Rioters also threw objects at the police. Police fired tear gas and pepper balls and made 27 arrests. The riots continued until the next morning. Journalists were also targeted by the police with pepper spray at the demonstration. [size=no report]"
7598282,1,pepper,George Floyd Police intervened with spray and started beating people,"On 29 May 2020, thousands of protesters gathered in Boston (Massachusetts) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Police intervened with pepper spray and started beating people with their batons, bikes, and fists. [size=thousands]"
8362444,1,pepper,were 12 journalists who were sprayed hit with rubber bullets,"On 29 May 2020, a demonstration was held in Minneapolis (Minnesota) in support of the Black Lives Matter movement and sparked by George Floyd's death. The demonstration turned into widespread riots and looting, and multiple fires were set by rioters. A Wells Fargo branch and two post offices were burnt down. Shots were fired at law enforcement officers. Several arrests were made. There were 12 journalists who were pepper sprayed, hit with rubber bullets, tear gassed and one CNN crew was arrested during the demonstration. [size=no report]"
8362447,1,pepper,and police with police using spray and rubber bullets to,"On 29 May 2020, demonstrations were held in Atlanta (Georgia) over the death of George Floyd at the hands of Minneapolis police. Clashes broke out after dark between demonstrators and police, with police using pepper spray and rubber bullets to disperse the crowd. One college student who was filming the demonstration was severely injured after being shot in the eye by a rubber bullet. Looting and burning cars were also reported. A crowd reportedly smashed windows at CNN's Atlanta headquarters (CNN Center) and a window of a media van, which also hosted a police precinct HQ. Police stood guard outside the CNN Center. [size=no report]"
8363992,1,pepper,buildings were damaged Police used spray and tear gas and,"On 29 May 2020, over 1000 demonstrations were held in Des Moines (Iowa) over the death of George Floyd at the hands of Minneapolis police. Police vehicles and buildings were damaged. Police used pepper spray and tear gas and made 12 arrests. [size=over 1000]"
7598307,1,pepper,the area when they fired balls at journalists from Wave,"On 29 May 2020, demonstrations were held in Louisville (Kentucky) over the death of George Floyd at the hands of Minneapolis police. There were seven reports of journalist affected, four by rioters and trhee by the police. Rioters threw their own flash bangs hitting a WLKY news crew, destroyed and vandalized two news van, and smashed windows from a news building. Police were reportedly engaged in clearing the area when they fired pepper balls at journalists from Wave 3 News. [size=no report]"
7598238,1,pepper,and public safety officers used spray and rubber bullets The,"On 28 May 2020, hundreds of people marched in Phoenix (Arizona) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. The situation escalated as police declared the gathering illegal at night, confronting the demonstrators. People threw rocks and water bottles at police. The window of at least one Phoenix police car was broken. Phoenix police and public safety officers used pepper spray and rubber bullets. The clash lasted until early hours of the morning. 8 people were arrested. 2 police were injured. Some civilian sustained injuries from rubber bullets. [size=hundreds]"
8425195,1,pepper,with tear gas canisters and spray A police officer shot,"On 28 May 2020, people staged a demonstration in Denver (Colorado) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. The demonstration later turned violent as demonstrators threw fireworks at police officers. Police responded with tear gas canisters and pepper spray. A police officer shot two photojournalists with pepper balls. A few demonstrators were also arrested. A black SUV also intentionally ran over one of the demonstrators while they were gathering in the street. Authorities also confirmed that six or seven shots were fired toward the Capitol building at around 5:35 p.m. It was not immediately clear where the shots were fired from and if the demonstrators were the targets of the shooting. [size=no report] [car ramming] [armed]"
