latitude,longitude,city,state,county,zip,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source,"Census Year","State FIPS","County FIPS","Place Name","Place FIPS","Census Tract Code","Census Block Code","Census Block Group","Full FIPS (block)","Full FIPS (tract)","Metro/Micro Statistical Area Name","Metro/Micro Statistical Area Code","Metro/Micro Statistical Area Type","Combined Statistical Area Name","Combined Statistical Area Code","Metropolitan Division Area Name","Metropolitan Division Area Code"
39.5347,-107.7831,Rifle,CO,"Garfield County",81650,39.535016,-107.783041,0.99,rooftop,630,"Railroad Ave",,,Rifle,CO,"Garfield County",81650,US,"Garfield County",2021,08,08045,Rifle,0864255,952004,4019,4,080459520044019,08045952004,"Glenwood Springs, CO",24060,micropolitan,"Edwards-Glenwood Springs, CO",233,,
34.1403,-117.9617,Duarte,CA,"Los Angeles County",91010,34.140194,-117.961644,1,rooftop,2022,"Windsor Cir",,,Duarte,CA,"Los Angeles County",91010,US,"Los Angeles",2021,06,06037,Duarte,0619990,430004,2005,2,060374300042005,06037430004,"Los Angeles-Long Beach-Anaheim, CA",31080,metropolitan,"Los Angeles-Long Beach, CA",348,"Los Angeles-Long Beach-Glendale, CA",31084
39.4884,-81.866,Chesterhill,OH,"Morgan County",43728,39.488388,-81.865937,1,rooftop,7520,"Marion St",,,Chesterhill,OH,"Morgan County",43728,US,Morgan,2021,39,39115,Chesterhill,3914086,969100,1033,1,391159691001033,39115969100,,,,,,,
39.8965,-80.1792,Waynesburg,PA,"Greene County",15370,39.896475,-80.17929,1,rooftop,595,"E High St",,,Waynesburg,PA,"Greene County",15370,US,Greene,2021,42,42059,Waynesburg,4281832,970600,1050,1,420599706001050,42059970600,,,,,,,
41.8265,-72.7301,Bloomfield,CT,"Hartford County",06002,41.826138,-72.730142,0.99,rooftop,83,"Prospect St",,,Bloomfield,CT,"Hartford County",06002,US,"Connecticut Geospatial Information Systems Council",2021,09,09003,,,471300,3011,3,090034713003011,09003471300,"Hartford-East Hartford-Middletown, CT",25540,metropolitan,"Hartford-East Hartford, CT",278,,
39.437,-76.6196,"Lutherville Timonium",MD,"Baltimore County",21093,39.436911,-76.61955,1,rooftop,51,"Belfast Rd",,,"Lutherville Timonium",MD,"Baltimore County",21093,US,"Statewide MD",2021,24,24005,Timonium,2478050,408601,3006,3,240054086013006,24005408601,"Baltimore-Columbia-Towson, MD",12580,metropolitan,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",548,,
36.7626,-80.7348,Hillsville,VA,"Carroll County",24343,36.762806,-80.735174,0.99,rooftop,100,"N Main St",,,Hillsville,VA,"Carroll County",24343,US,"Virginia Geographic Information Network (VGIN)",2021,51,51035,Hillsville,5137336,080200,2018,2,510350802002018,51035080200,,,,,,,
37.1184,-82.8268,Whitesburg,KY,"Letcher County",41858,37.118288,-82.826912,0.98,nearest_street,154,"State Hwy 15 Bus",,,Whitesburg,KY,"Letcher County",41858,US,"TIGER/Line® dataset from the US Census Bureau",2021,21,21133,Whitesburg,2182776,950404,3032,3,211339504043032,21133950404,,,,,,,
30.3088,-89.3301,"Bay Saint Louis",MS,"Hancock County",39520,30.308636,-89.330277,1,rooftop,302,"S 2nd St",,,"Bay Saint Louis",MS,"Hancock County",39520,US,Hancock,2021,28,28045,"Bay St. Louis",2803980,030102,3012,3,280450301023012,28045030102,"Gulfport-Biloxi, MS",25060,metropolitan,,,,
35.3238,-80.6559,Harrisburg,NC,"Cabarrus County",28075,35.32391,-80.656158,1,rooftop,229,"Plaza Dr",,,Harrisburg,NC,"Cabarrus County",28075,US,Cabarrus,2021,37,37025,Harrisburg,3729800,042604,3017,3,370250426043017,37025042604,"Charlotte-Concord-Gastonia, NC-SC",16740,metropolitan,"Charlotte-Concord, NC-SC",172,,
40.6642,-73.4873,Seaford,NY,"Nassau County",11783,40.664168,-73.487527,1,rooftop,2325,"S Seamans Neck Rd",,,Seaford,NY,"Nassau County",11783,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36059,Seaford,3666058,416100,1004,1,360594161001004,36059416100,"New York-Newark-Jersey City, NY-NJ-PA",35620,metropolitan,"New York-Newark, NY-NJ-CT-PA",408,"Nassau County-Suffolk County, NY",35004
32.6454,-85.3783,Opelika,AL,"Lee County",36801,32.645625,-85.378059,0.99,rooftop,809,"Ave B",,,Opelika,AL,"Lee County",36801,US,"Lee County",2021,01,01081,Opelika,0157048,041600,1068,1,010810416001068,01081041600,"Auburn-Opelika, AL",12220,metropolitan,"Columbus-Auburn-Opelika, GA-AL",194,,
40.9053,-74.4064,Boonton,NJ,"Morris County",07005,40.905178,-74.406238,1,rooftop,224,"Division St",,,Boonton,NJ,"Morris County",07005,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)",2021,34,34027,Boonton,3406610,041000,2014,2,340270410002014,34027041000,"New York-Newark-Jersey City, NY-NJ-PA",35620,metropolitan,"New York-Newark, NY-NJ-CT-PA",408,"Newark, NJ-PA",35084
44.4583,-87.5031,Kewaunee,WI,"Kewaunee County",54216,44.458488,-87.503306,1,rooftop,301,"Ellis St",,,Kewaunee,WI,"Kewaunee County",54216,US,"Statewide WI",2021,55,55061,Kewaunee,5539350,960500,2038,2,550619605002038,55061960500,"Green Bay, WI",24580,metropolitan,"Green Bay-Shawano, WI",267,,
28.5494,-81.7729,Clermont,FL,"Lake County",34711,28.549361,-81.772954,1,rooftop,1055,"Linden St",,,Clermont,FL,"Lake County",34711,US,Lake,2021,12,12069,Clermont,1212925,031313,2032,2,120690313132032,12069031313,"Orlando-Kissimmee-Sanford, FL",36740,metropolitan,"Orlando-Lakeland-Deltona, FL",422,,
37.0717,-84.748,Nancy,KY,"Pulaski County",42544,37.071682,-84.74841,0.99,rooftop,9694,"W Hwy 80",,,Nancy,KY,"Pulaski County",42544,US,"Pulaski County",2021,21,21199,,,930302,2001,2,211999303022001,21199930302,"Somerset, KY",43700,micropolitan,,,,
31.3466,-89.2601,Hattiesburg,MS,"Forrest County",39401,31.344122,-89.258476,0.95,rooftop,404,"4th Ave",,,Hattiesburg,MS,"Forrest County",39401,US,"City of Hattiesburg",2021,28,28035,Petal,2856800,010400,2021,2,280350104002021,28035010400,"Hattiesburg, MS",25620,metropolitan,"Hattiesburg-Laurel, MS",279,,
28.51,-81.3759,Orlando,FL,"Orange County",32806,28.510189,-81.375731,1,rooftop,2885,"S Orange Ave",,,Orlando,FL,"Orange County",32806,US,"Orange County",2021,12,12095,Orlando,1253000,013900,1000,1,120950139001000,12095013900,"Orlando-Kissimmee-Sanford, FL",36740,metropolitan,"Orlando-Lakeland-Deltona, FL",422,,
41.4543,-70.562,"Oak Bluffs",MA,"Dukes County",02557,41.454332,-70.562158,1,rooftop,19,"Clinton Ave",,,"Oak Bluffs",MA,"Dukes County",02557,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",2021,25,25007,"Oak Bluffs",2550425,200200,2057,2,250072002002057,25007200200,"Vineyard Haven, MA",47240,micropolitan,,,,
39.2546,-76.7,Halethorpe,MD,"Baltimore County",21227,39.254446,-76.699837,1,rooftop,5201,"Shelbourne Rd",,,Halethorpe,MD,"Baltimore County",21227,US,Baltimore,2021,24,24005,Arbutus,2401975,430800,1012,1,240054308001012,24005430800,"Baltimore-Columbia-Towson, MD",12580,metropolitan,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",548,,
40.1117,-88.0417,"Saint Joseph",IL,"Champaign County",61873,40.111639,-88.041857,1,rooftop,103,"N Main St",,,"Saint Joseph",IL,"Champaign County",61873,US,Champaign,2021,17,17019,"St. Joseph",1766950,010701,1004,1,170190107011004,17019010701,"Champaign-Urbana, IL",16580,metropolitan,,,,
28.5692,-81.544,Ocoee,FL,"Orange County",34761,28.569338,-81.543894,1,rooftop,6,"S Bluford Ave",,,Ocoee,FL,"Orange County",34761,US,"Orange County",2021,12,12095,Ocoee,1251075,018100,2024,2,120950181002024,12095018100,"Orlando-Kissimmee-Sanford, FL",36740,metropolitan,"Orlando-Lakeland-Deltona, FL",422,,
37.9736,-83.8418,Jeffersonville,KY,"Montgomery County",40337,37.973431,-83.841664,0.98,nearest_street,8472,"US Hwy 460",,,Jeffersonville,KY,"Montgomery County",40337,US,"TIGER/Line® dataset from the US Census Bureau",2021,21,21173,Jeffersonville,2140240,920400,1000,1,211739204001000,21173920400,"Mount Sterling, KY",34460,micropolitan,"Lexington-Fayette--Richmond--Frankfort, KY",336,,
41.5931,-81.5268,Euclid,OH,"Cuyahoga County",44123,41.593203,-81.52661,1,rooftop,783,"E 222nd St",,,Euclid,OH,"Cuyahoga County",44123,US,Cuyahoga,2021,39,39035,Euclid,3925704,152502,5002,5,390351525025002,39035152502,"Cleveland-Elyria, OH",17460,metropolitan,"Cleveland-Akron-Canton, OH",184,,
43.9145,-69.9653,Brunswick,ME,"Cumberland County",04011,43.91469,-69.965225,1,rooftop,148,"Maine St",,,Brunswick,ME,"Cumberland County",04011,US,"Maine Office of GIS",2021,23,23005,Brunswick,2308395,011205,2023,2,230050112052023,23005011205,"Portland-South Portland, ME",38860,metropolitan,"Portland-Lewiston-South Portland, ME",438,,
37.7665,-77.3703,Hanover,VA,"Hanover County",23069,37.766658,-77.370579,1,rooftop,13271,"Hanover Courthouse Rd",,,Hanover,VA,"Hanover County",23069,US,"Virginia Geographic Information Network (VGIN)",2021,51,51085,Hanover,5135160,320701,2029,2,510853207012029,51085320701,"Richmond, VA",40060,metropolitan,,,,
34.6183,-79.0105,Lumberton,NC,"Robeson County",28358,34.61839,-79.010581,1,rooftop,205,"Water St",,,Lumberton,NC,"Robeson County",28358,US,Robeson,2021,37,37155,Lumberton,3739700,961000,3042,3,371559610003042,37155961000,"Lumberton, NC",31300,micropolitan,"Fayetteville-Sanford-Lumberton, NC",246,,
31.4505,-83.5085,Tifton,GA,"Tift County",31794,31.450342,-83.508491,1,rooftop,212,"E 5th St",,,Tifton,GA,"Tift County",31794,US,Tift,2021,13,13277,Tifton,1376476,960602,1050,1,132779606021050,13277960602,"Tifton, GA",45700,micropolitan,,,,
40.685,-80.1071,"Cranberry Township",PA,"Butler County",16066,40.685285,-80.106859,0.99,rooftop,1323,"Freedom Rd",,,"Cranberry Township",PA,"Butler County",16066,US,Butler,2021,42,42019,,,912002,1020,1,420199120021020,42019912002,"Pittsburgh, PA",38300,metropolitan,"Pittsburgh-New Castle-Weirton, PA-OH-WV",430,,
44.5442,-72.4582,Wolcott,VT,"Lamoille County",05680,44.544345,-72.458049,1,rooftop,28,"Railroad St",,,Wolcott,VT,"Lamoille County",05680,US,"Statewide VT",2021,50,50015,Wolcott,5085300,953400,1096,1,500159534001096,50015953400,,,,,,,
38.9534,-94.7342,Lenexa,KS,"Johnson County",66215,38.953658,-94.733766,0.99,rooftop,9630,"Rosehill Rd",,,Lenexa,KS,"Johnson County",66215,US,"City of Lenexa",2021,20,20091,Lenexa,2039350,052423,1003,1,200910524231003,20091052423,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
38.8465,-91.9479,Fulton,MO,"Callaway County",65251,38.84661,-91.947086,0.96,nearest_street,100,"E 4th St",,,Fulton,MO,"Callaway County",65251,US,"TIGER/Line® dataset from the US Census Bureau",2021,29,29027,Fulton,2926182,070400,3001,3,290270704003001,29027070400,"Jefferson City, MO",27620,metropolitan,,,,
26.1665,-80.2084,"Lauderdale Lakes",FL,"Broward County",33319,26.166347,-80.208407,1,rooftop,4380,"NW 32nd Ct",,,"Lauderdale Lakes",FL,"Broward County",33319,US,Statewide2,2021,12,12011,"Lauderdale Lakes",1239525,050306,1016,1,120110503061016,12011050306,"Miami-Fort Lauderdale-Pompano Beach, FL",33100,metropolitan,"Miami-Port St. Lucie-Fort Lauderdale, FL",370,"Fort Lauderdale-Pompano Beach-Sunrise, FL",22744
37.6176,-99.1051,Haviland,KS,"Kiowa County",67059,37.61759,-99.105227,1,rooftop,302,"N Kingman Ave",,,Haviland,KS,"Kiowa County",67059,US,"Statewide KS",2021,20,20097,Haviland,2030825,969100,2044,2,200979691002044,20097969100,,,,,,,
42.7414,-88.2243,Rochester,WI,"Racine County",53167,42.741747,-88.223881,0.99,rooftop,100,"Water St N",,,Rochester,WI,"Racine County",53167,US,"Statewide WI",2021,55,55101,Rochester,5568550,002702,2017,2,551010027022017,55101002702,"Racine, WI",39540,metropolitan,"Milwaukee-Racine-Waukesha, WI",376,,
37.7699,-76.4663,Lancaster,VA,"Lancaster County",22503,37.769655,-76.466131,1,rooftop,8280,"Mary Ball Rd",,,Lancaster,VA,"Lancaster County",22503,US,"Virginia Geographic Information Network (VGIN)",2021,51,51103,Lancaster,5143704,030100,2025,2,511030301002025,51103030100,,,,,,,
30.24,-81.3853,"Ponte Vedra Beach",FL,"St. Johns County",32082,30.24009,-81.385427,1,rooftop,224,"Pablo Rd",,,"Ponte Vedra Beach",FL,"St. Johns County",32082,US,"St Johns",2021,12,12109,,,020710,1004,1,121090207101004,12109020710,"Jacksonville, FL",27260,metropolitan,"Jacksonville-St. Marys-Palatka, FL-GA",300,,
38.9638,-84.0807,Bethel,OH,"Clermont County",45106,38.963773,-84.080749,1,rooftop,232,"W Plane St",,,Bethel,OH,"Clermont County",45106,US,Clermont,2021,39,39025,Bethel,3906068,041800,1035,1,390250418001035,39025041800,"Cincinnati, OH-KY-IN",17140,metropolitan,"Cincinnati-Wilmington-Maysville, OH-KY-IN",178,,
43.3813,-92.1143,Cresco,IA,"Howard County",52136,43.38141,-92.114062,1,rooftop,803,"N Elm St",,,Cresco,IA,"Howard County",52136,US,Howard,2021,19,19089,Cresco,1917220,960100,3025,3,190899601003025,19089960100,,,,,,,
41.982,-72.6507,Suffield,CT,"Hartford County",06078,41.982551,-72.650227,0.99,rooftop,66,"N Main St",,,Suffield,CT,"Hartford County",06078,US,"Connecticut Geospatial Information Systems Council",2021,09,09003,"Suffield Depot",0974655,477103,2015,2,090034771032015,09003477103,"Hartford-East Hartford-Middletown, CT",25540,metropolitan,"Hartford-East Hartford, CT",278,,
38.4079,-78.6236,Elkton,VA,"Rockingham County",22827,38.408034,-78.623591,1,rooftop,206,"W Spotswood Ave",,,Elkton,VA,"Rockingham County",22827,US,"Virginia Geographic Information Network (VGIN)",2021,51,51165,Elkton,5125408,010200,3081,3,511650102003081,51165010200,"Harrisonburg, VA",25500,metropolitan,"Harrisonburg-Staunton, VA",277,,
42.371,-88.0907,"Round Lake Beach",IL,"Lake County",60073,42.371031,-88.090794,1,rooftop,315,"W Hawthorne Dr",,,"Round Lake Beach",IL,"Lake County",60073,US,Lake,2021,17,17097,"Round Lake Beach",1766040,861304,1000,1,170978613041000,17097861304,"Chicago-Naperville-Elgin, IL-IN-WI",16980,metropolitan,"Chicago-Naperville, IL-IN-WI",176,"Lake County-Kenosha County, IL-WI",29404
40.5622,-111.9297,"South Jordan",UT,"Salt Lake County",84095,40.561809,-111.929824,0.99,rooftop,1309,"W South Jordan Pkwy",,,"South Jordan",UT,"Salt Lake County",84095,US,"Utah AGRC (and individual UT counties)",2021,49,49035,"South Jordan",4970850,113011,3000,3,490351130113000,49035113011,"Salt Lake City, UT",41620,metropolitan,"Salt Lake City-Provo-Orem, UT",482,,
37.0505,-122.0139,"Scotts Valley",CA,"Santa Cruz County",95066,37.050405,-122.014311,0.99,rooftop,4742,"Scotts Vly",,,"Scotts Valley",CA,"Santa Cruz County",95066,US,"Santa Cruz",2021,06,06087,"Scotts Valley",0670588,120902,1018,1,060871209021018,06087120902,"Santa Cruz-Watsonville, CA",42100,metropolitan,"San Jose-San Francisco-Oakland, CA",488,,
42.9908,-89.5332,Verona,WI,"Dane County",53593,42.990953,-89.533098,1,rooftop,101,"N Main St",,,Verona,WI,"Dane County",53593,US,Dane,2021,55,55025,Verona,5582600,010801,2036,2,550250108012036,55025010801,"Madison, WI",31540,metropolitan,"Madison-Janesville-Beloit, WI",357,,
33.6103,-117.7253,"Laguna Woods",CA,"Orange County",92637,33.610662,-117.725059,0.99,rooftop,24202,"Moulton Pkwy",,,"Laguna Woods",CA,"Orange County",92637,US,Orange,2021,06,06059,"Laguna Woods",0639259,062622,5003,5,060590626225003,06059062622,"Los Angeles-Long Beach-Anaheim, CA",31080,metropolitan,"Los Angeles-Long Beach, CA",348,"Anaheim-Santa Ana-Irvine, CA",11244
40.7706,-74.2326,Orange,NJ,"Essex County",07050,40.770524,-74.232871,1,nearest_street,,I-280,,,Orange,NJ,"Essex County",07050,US,"TIGER/Line® dataset from the US Census Bureau",2021,34,34013,,,018600,1020,1,340130186001020,34013018600,"New York-Newark-Jersey City, NY-NJ-PA",35620,metropolitan,"New York-Newark, NY-NJ-CT-PA",408,"Newark, NJ-PA",35084
41.6446,-87.7415,Crestwood,IL,"Cook County",60418,41.644519,-87.741912,0.99,rooftop,13622,"Royal Ct",,,Crestwood,IL,"Cook County",60418,US,Cook,2021,17,17031,Crestwood,1717497,824503,1001,1,170318245031001,17031824503,"Chicago-Naperville-Elgin, IL-IN-WI",16980,metropolitan,"Chicago-Naperville, IL-IN-WI",176,"Chicago-Naperville-Evanston, IL",16984
29.9147,-90.054,Gretna,LA,"Jefferson Parish",70053,29.914526,-90.054163,1,rooftop,1009,"Richard St",,,Gretna,LA,"Jefferson Parish",70053,US,"Jefferson Parish",2021,22,22051,Gretna,2231915,025600,1014,1,220510256001014,22051025600,"New Orleans-Metairie, LA",35380,metropolitan,"New Orleans-Metairie-Hammond, LA-MS",406,,
38.7875,-90.6295,"Saint Peters",MO,"St. Charles County",63376,38.787392,-90.629526,1,rooftop,729,"N Yosemite Ct",,,"Saint Peters",MO,"St. Charles County",63376,US,"St Charles",2021,29,29183,"St. Peters",2965126,311312,4000,4,291833113124000,29183311312,"St. Louis, MO-IL",41180,metropolitan,"St. Louis-St. Charles-Farmington, MO-IL",476,,
36.8573,-88.3503,Benton,KY,"Marshall County",42025,36.857206,-88.350163,0.98,nearest_street,156,"State Hwy 408",,,Benton,KY,"Marshall County",42025,US,"TIGER/Line® dataset from the US Census Bureau",2021,21,21157,Benton,2105824,950400,2070,2,211579504002070,21157950400,,,,,,,
38.028,-121.8847,Pittsburg,CA,"Contra Costa County",94565,38.028108,-121.884624,1,rooftop,985,"Railroad Ave",,,Pittsburg,CA,"Contra Costa County",94565,US,"Contra Costa",2021,06,06013,Pittsburg,0657456,310000,2007,2,060133100002007,06013310000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
45.6966,-90.4004,Phillips,WI,"Price County",54555,45.696467,-90.396379,0.95,rooftop,639,"County Rd H",,,Phillips,WI,"Price County",54555,US,"Statewide WI",2021,55,55099,Phillips,5562450,970500,1021,1,550999705001021,55099970500,,,,,,,
38.87,-107.5914,Paonia,CO,"Delta County",81428,38.869901,-107.591687,1,rooftop,703,"4th St",,,Paonia,CO,"Delta County",81428,US,"Statewide CO",2021,08,08029,Paonia,0857300,964600,2044,2,080299646002044,08029964600,,,,,,,
43.2623,-93.6378,"Forest City",IA,"Winnebago County",50436,43.262276,-93.637709,1,rooftop,136,"E I St",,,"Forest City",IA,"Winnebago County",50436,US,"Statewide IA",2021,19,19189,"Forest City",1928380,680300,5025,5,191896803005025,19189680300,,,,,,,
39.4528,-108.0516,Parachute,CO,"Garfield County",81635,39.452618,-108.051482,1,rooftop,135,"1st St",,,Parachute,CO,"Garfield County",81635,US,Garfield,2021,08,08045,Parachute,0857400,952100,1146,1,080459521001146,08045952100,"Glenwood Springs, CO",24060,micropolitan,"Edwards-Glenwood Springs, CO",233,,
36.805,-98.6672,Alva,OK,"Woods County",73717,36.804932,-98.666778,0.97,nearest_street,600,"Flynn St",,,Alva,OK,"Woods County",73717,US,"TIGER/Line® dataset from the US Census Bureau",2021,40,40151,Alva,4001800,954300,2023,2,401519543002023,40151954300,,,,,,,
42.2736,-122.8145,Phoenix,OR,"Jackson County",97535,42.273569,-122.814347,1,rooftop,119,"S Main St",,,Phoenix,OR,"Jackson County",97535,US,Jackson,2021,41,41029,Phoenix,4157500,001601,1013,1,410290016011013,41029001601,"Medford, OR",32780,metropolitan,"Medford-Grants Pass, OR",366,,
30.8657,-91.0157,Clinton,LA,"East Feliciana Parish",70722,30.865918,-91.015675,1,rooftop,12434,"St Helena St",,,Clinton,LA,"East Feliciana Parish",70722,US,"East Feliciana",2021,22,22037,Clinton,2215990,951300,2031,2,220379513002031,22037951300,"Baton Rouge, LA",12940,metropolitan,,,,
37.9622,-122.3455,"San Pablo",CA,"Contra Costa County",94806,37.96196,-122.345406,1,rooftop,2100,"23rd St",,,"San Pablo",CA,"Contra Costa County",94806,US,"Contra Costa",2021,06,06013,"San Pablo",0668294,369001,4003,4,060133690014003,06013369001,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
43.1266,-77.5756,Rochester,NY,"Monroe County",14618,43.126648,-77.575535,1,rooftop,2300,"Elmwood Ave",,,Rochester,NY,"Monroe County",14618,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36055,Brighton,3608257,012800,2000,2,360550128002000,36055012800,"Rochester, NY",40380,metropolitan,"Rochester-Batavia-Seneca Falls, NY",464,,
32.7579,-84.8749,Hamilton,GA,"Harris County",31811,32.75794,-84.87483,1,rooftop,118,"S College St",,,Hamilton,GA,"Harris County",31811,US,Harris,2021,13,13145,Hamilton,1336220,120301,2067,2,131451203012067,13145120301,"Columbus, GA-AL",17980,metropolitan,"Columbus-Auburn-Opelika, GA-AL",194,,
28.5703,-81.2354,Orlando,FL,"Orange County",32817,28.570236,-81.235397,1,rooftop,10385,"E Colonial Dr",,,Orlando,FL,"Orange County",32817,US,"Orange County",2021,12,12095,"Union Park",1273075,016505,1016,1,120950165051016,12095016505,"Orlando-Kissimmee-Sanford, FL",36740,metropolitan,"Orlando-Lakeland-Deltona, FL",422,,
38.9259,-79.8467,Elkins,WV,"Randolph County",26241,38.925776,-79.846956,1,rooftop,317,"Henry Ave",,,Elkins,WV,"Randolph County",26241,US,"Statewide WV",2021,54,54083,Elkins,5424580,966100,3008,3,540839661003008,54083966100,"Elkins, WV",21180,micropolitan,,,,
45.8623,-122.6704,"La Center",WA,"Clark County",98629,45.862277,-122.670141,1,rooftop,200,"E 4th St",,,"La Center",WA,"Clark County",98629,US,Clark,2021,53,53011,"La Center",5336710,040203,3025,3,530110402033025,53011040203,"Portland-Vancouver-Hillsboro, OR-WA",38900,metropolitan,"Portland-Vancouver-Salem, OR-WA",440,,
41.2618,-75.8959,Kingston,PA,"Luzerne County",18704,41.26178,-75.895711,1,rooftop,234,"Rutter Ave",,,Kingston,PA,"Luzerne County",18704,US,Luzerne,2021,42,42079,Kingston,4239784,213000,1001,1,420792130001001,42079213000,"Scranton--Wilkes-Barre, PA",42540,metropolitan,,,,
29.0939,-97.2892,Cuero,TX,"Dewitt County",77954,29.09395,-97.289497,1,rooftop,102,"E Broadway St",,,Cuero,TX,"Dewitt County",77954,US,"Statewide TX",2021,48,48123,Cuero,4818092,970300,3037,3,481239703003037,48123970300,,,,,,,
39.6174,-75.08,Franklinville,NJ,"Gloucester County",08322,39.617429,-75.080096,1,rooftop,2500,"Delsea Dr",,,Franklinville,NJ,"Gloucester County",08322,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)",2021,34,34015,Franklinville,3425050,501704,1032,1,340155017041032,34015501704,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,metropolitan,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",428,"Camden, NJ",15804
34.7371,-82.2543,Simpsonville,SC,"Greenville County",29681,34.736827,-82.254069,0.99,rooftop,116,"Hedge St",,,Simpsonville,SC,"Greenville County",29681,US,Greenville,2021,45,45045,Simpsonville,4566580,003011,2005,2,450450030112005,45045003011,"Greenville-Anderson, SC",24860,metropolitan,"Greenville-Spartanburg-Anderson, SC",273,,
39.4812,-76.6438,Cockeysville,MD,"Baltimore County",21030,39.481415,-76.643641,1,rooftop,10759,"York Rd",,,Cockeysville,MD,"Baltimore County",21030,US,Baltimore,2021,24,24005,Cockeysville,2418250,408900,1004,1,240054089001004,24005408900,"Baltimore-Columbia-Towson, MD",12580,metropolitan,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",548,,
42.6042,-72.5563,"Turners Falls",MA,"Franklin County",01376,42.60408,-72.55615,1,rooftop,3,"Park St",,,"Turners Falls",MA,"Franklin County",01376,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",2021,25,25011,"Turners Falls",2570815,040701,2018,2,250110407012018,25011040701,"Springfield, MA",44140,metropolitan,,,,
30.523,-87.9033,Fairhope,AL,"Baldwin County",36532,30.522777,-87.903167,1,rooftop,398,"Fairhope Ave",,,Fairhope,AL,"Baldwin County",36532,US,Baldwin,2021,01,01003,Fairhope,0125240,011202,4000,4,010030112024000,01003011202,"Daphne-Fairhope-Foley, AL",19300,metropolitan,"Mobile-Daphne-Fairhope, AL",380,,
30.2764,-86.0081,"Inlet Beach",FL,"Walton County",32461,30.276516,-86.00827,1,rooftop,120,"S Wall St",,,"Inlet Beach",FL,"Walton County",32461,US,Walton,2021,12,12131,,,950611,1033,1,121319506111033,12131950611,"Crestview-Fort Walton Beach-Destin, FL",18880,metropolitan,,,,
30.3298,-86.165,"Santa Rosa Beach",FL,"Walton County",32459,30.329748,-86.165066,1,rooftop,215,"Garfield St",,,"Santa Rosa Beach",FL,"Walton County",32459,US,Statewide2,2021,12,12131,,,950606,2073,2,121319506062073,12131950606,"Crestview-Fort Walton Beach-Destin, FL",18880,metropolitan,,,,
36.2742,-87.0642,"Ashland City",TN,"Cheatham County",37015,36.274116,-87.064314,1,rooftop,114,"S Main St",,,"Ashland City",TN,"Cheatham County",37015,US,Cheatham,2021,47,47021,"Ashland City",4702180,070300,1038,1,470210703001038,47021070300,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,metropolitan,"Nashville-Davidson--Murfreesboro, TN",400,,
32.0002,-80.8457,"Tybee Island",GA,"Chatham County",31328,32.000162,-80.845613,1,rooftop,12,"10th Ter",,,"Tybee Island",GA,"Chatham County",31328,US,"City of Savannah",2021,13,13051,"Tybee Island",1378036,011111,1000,1,130510111111000,13051011111,"Savannah, GA",42340,metropolitan,"Savannah-Hinesville-Statesboro, GA",496,,
30.396,-86.2288,"Santa Rosa Beach",FL,"Walton County",32459,30.396102,-86.228812,1,rooftop,21,"W Wilson St",,,"Santa Rosa Beach",FL,"Walton County",32459,US,Statewide2,2021,12,12131,,,950605,2013,2,121319506052013,12131950605,"Crestview-Fort Walton Beach-Destin, FL",18880,metropolitan,,,,
21.4333,-157.9666,"Pearl City",HI,"Honolulu County",96782,21.426942,-157.959444,0.84,nearest_street,2230,"Aupaka St",,,"Pearl City",HI,"Honolulu County",96782,US,"TIGER/Line® dataset from the US Census Bureau",2021,15,15003,"Pearl City",1562600,008005,4000,4,150030080054000,15003008005,"Urban Honolulu, HI",46520,metropolitan,,,,
40.6547,-73.579,Freeport,NY,"Nassau County",11520,40.654454,-73.579061,1,rooftop,22,"E Merrick Rd",,,Freeport,NY,"Nassau County",11520,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36059,Freeport,3627485,414400,5010,5,360594144005010,36059414400,"New York-Newark-Jersey City, NY-NJ-PA",35620,metropolitan,"New York-Newark, NY-NJ-CT-PA",408,"Nassau County-Suffolk County, NY",35004
